Machine Module,N9343C,CN0605A298
+3.717391304e+07,-7.568379211e+01,
+3.739130435e+07,-7.573386383e+01,
+3.760869565e+07,-7.590547180e+01,
+3.782608696e+07,-7.574180603e+01,
+3.804347826e+07,-7.580409241e+01,
+3.826086957e+07,-7.579014587e+01,
+3.847826087e+07,-7.572645569e+01,
+3.869565217e+07,-7.569197845e+01,
+3.891304348e+07,-7.559046936e+01,
+3.913043478e+07,-7.562283325e+01,
+3.934782609e+07,-7.577310181e+01,
+3.956521739e+07,-7.560265350e+01,
+3.978260870e+07,-7.575962830e+01,
+4.000000000e+07,-7.581062317e+01,
+4.021739130e+07,-7.575913239e+01,
+4.043478261e+07,-7.581674957e+01,
+4.065217391e+07,-7.572911835e+01,
+4.086956522e+07,-7.599693298e+01,
+4.108695652e+07,-7.581170654e+01,
+4.130434783e+07,-7.603246307e+01,
+4.152173913e+07,-7.605508423e+01,
+4.173913043e+07,-7.600914001e+01,
+4.195652174e+07,-7.597773743e+01,
+4.217391304e+07,-7.612968445e+01,
+4.239130435e+07,-7.617698669e+01,
+4.260869565e+07,-7.634333801e+01,
+4.282608696e+07,-7.626839447e+01,
+4.304347826e+07,-7.633743286e+01,
+4.326086957e+07,-7.614763641e+01,
+4.347826087e+07,-7.636798859e+01,
+4.369565217e+07,-7.636961365e+01,
+4.391304348e+07,-7.653121185e+01,
+4.413043478e+07,-7.650272369e+01,
+4.434782609e+07,-7.634442139e+01,
+4.456521739e+07,-7.662123108e+01,
+4.478260870e+07,-7.674621582e+01,
+4.500000000e+07,-7.684642792e+01,
+4.521739130e+07,-7.681488800e+01,
+4.543478261e+07,-7.675485992e+01,
+4.565217391e+07,-7.681039429e+01,
+4.586956522e+07,-7.695865631e+01,
+4.608695652e+07,-7.687565613e+01,
+4.630434783e+07,-7.688567352e+01,
+4.652173913e+07,-7.714604950e+01,
+4.673913043e+07,-7.712153625e+01,
+4.695652174e+07,-7.717784119e+01,
+4.717391304e+07,-7.747202301e+01,
+4.739130435e+07,-7.750630188e+01,
+4.760869565e+07,-7.741452789e+01,
+4.782608696e+07,-7.742477417e+01,
+4.804347826e+07,-7.758686829e+01,
+4.826086957e+07,-7.772553253e+01,
+4.847826087e+07,-7.762430573e+01,
+4.869565217e+07,-7.790641022e+01,
+4.891304348e+07,-7.776823425e+01,
+4.913043478e+07,-7.805226898e+01,
+4.934782609e+07,-7.810699463e+01,
+4.956521739e+07,-7.809089661e+01,
+4.978260870e+07,-7.803826904e+01,
+5.000000000e+07,-7.810925293e+01,
+5.021739130e+07,-7.825816345e+01,
+5.043478261e+07,-7.811267090e+01,
+5.065217391e+07,-7.833264160e+01,
+5.086956522e+07,-7.850025940e+01,
+5.108695652e+07,-7.844282532e+01,
+5.130434783e+07,-7.889502716e+01,
+5.152173913e+07,-7.866851807e+01,
+5.173913043e+07,-7.900724792e+01,
+5.195652174e+07,-7.931330872e+01,
+5.217391304e+07,-7.930593109e+01,
+5.239130435e+07,-7.947434998e+01,
+5.260869565e+07,-7.965570831e+01,
+5.282608696e+07,-7.991899872e+01,
+5.304347826e+07,-7.970785522e+01,
+5.326086957e+07,-8.011100769e+01,
+5.347826087e+07,-8.001988220e+01,
+5.369565217e+07,-8.007109833e+01,
+5.391304348e+07,-8.036859894e+01,
+5.413043478e+07,-8.059411621e+01,
+5.434782609e+07,-8.066923523e+01,
+5.456521739e+07,-8.068261719e+01,
+5.478260870e+07,-8.086584473e+01,
+5.500000000e+07,-8.103199768e+01,
+5.521739130e+07,-8.100926208e+01,
+5.543478261e+07,-8.128231049e+01,
+5.565217391e+07,-8.137377167e+01,
+5.586956522e+07,-8.150352478e+01,
+5.608695652e+07,-8.157817841e+01,
+5.630434783e+07,-8.201179504e+01,
+5.652173913e+07,-8.175445557e+01,
+5.673913043e+07,-8.179580688e+01,
+5.695652174e+07,-8.206460571e+01,
+5.717391304e+07,-8.216642761e+01,
+5.739130435e+07,-8.240911865e+01,
+5.760869565e+07,-8.238248444e+01,
+5.782608696e+07,-8.244618225e+01,
+5.804347826e+07,-8.259738922e+01,
+5.826086957e+07,-8.271330261e+01,
+5.847826087e+07,-8.284704590e+01,
+5.869565217e+07,-8.290650177e+01,
+5.891304348e+07,-8.296577454e+01,
+5.913043478e+07,-8.304814148e+01,
+5.934782609e+07,-8.311843872e+01,
+5.956521739e+07,-8.326533508e+01,
+5.978260870e+07,-8.326119995e+01,
+6.000000000e+07,-8.329112244e+01,
+6.021739130e+07,-8.357393646e+01,
+6.043478261e+07,-8.361402893e+01,
+6.065217391e+07,-8.371920013e+01,
+6.086956522e+07,-8.371634674e+01,
+6.108695652e+07,-8.386497498e+01,
+6.130434783e+07,-8.369423676e+01,
+6.152173913e+07,-8.376629639e+01,
+6.173913043e+07,-8.401777649e+01,
+6.195652174e+07,-8.407453918e+01,
+6.217391304e+07,-8.449630737e+01,
+6.239130435e+07,-8.439527893e+01,
+6.260869565e+07,-8.421221924e+01,
+6.282608696e+07,-8.453268433e+01,
+6.304347826e+07,-8.476773834e+01,
+6.326086957e+07,-8.465107727e+01,
+6.347826087e+07,-8.480799103e+01,
+6.369565217e+07,-8.480586243e+01,
+6.391304348e+07,-8.492873383e+01,
+6.413043478e+07,-8.509410858e+01,
+6.434782609e+07,-8.521449280e+01,
+6.456521739e+07,-8.528024292e+01,
+6.478260870e+07,-8.517147827e+01,
+6.500000000e+07,-8.545056152e+01,
+6.521739130e+07,-8.546771240e+01,
+6.543478261e+07,-8.568769836e+01,
+6.565217391e+07,-8.558619690e+01,
+6.586956522e+07,-8.592015839e+01,
+6.608695652e+07,-8.609857178e+01,
+6.630434783e+07,-8.617474365e+01,
+6.652173913e+07,-8.632840729e+01,
+6.673913043e+07,-8.624150085e+01,
+6.695652174e+07,-8.654331207e+01,
+6.717391304e+07,-8.647499084e+01,
+6.739130435e+07,-8.659873962e+01,
+6.760869565e+07,-8.641432953e+01,
+6.782608696e+07,-8.669499207e+01,
+6.804347826e+07,-8.660919189e+01,
+6.826086957e+07,-8.665135956e+01,
+6.847826087e+07,-8.689035797e+01,
+6.869565217e+07,-8.672401428e+01,
+6.891304348e+07,-8.676503754e+01,
+6.913043478e+07,-8.708802795e+01,
+6.934782609e+07,-8.695043182e+01,
+6.956521739e+07,-8.682083130e+01,
+6.978260870e+07,-8.681952667e+01,
+7.000000000e+07,-8.673573303e+01,
+7.021739130e+07,-8.689347076e+01,
+7.043478261e+07,-8.694635773e+01,
+7.065217391e+07,-8.709049988e+01,
+7.086956522e+07,-8.688608551e+01,
+7.108695652e+07,-8.733526611e+01,
+7.130434783e+07,-8.723079681e+01,
+7.152173913e+07,-8.730864716e+01,
+7.173913043e+07,-8.756748962e+01,
+7.195652174e+07,-8.749297333e+01,
+7.217391304e+07,-8.734319305e+01,
+7.239130435e+07,-8.742829895e+01,
+7.260869565e+07,-8.774208832e+01,
+7.282608696e+07,-8.769322968e+01,
+7.304347826e+07,-8.774801636e+01,
+7.326086957e+07,-8.780427551e+01,
+7.347826087e+07,-8.787580109e+01,
+7.369565217e+07,-8.804234314e+01,
+7.391304348e+07,-8.817617035e+01,
+7.413043478e+07,-8.802864075e+01,
+7.434782609e+07,-8.809986877e+01,
+7.456521739e+07,-8.798274231e+01,
+7.478260870e+07,-8.808698273e+01,
+7.500000000e+07,-8.799255371e+01,
+7.521739130e+07,-8.818852997e+01,
+7.543478261e+07,-8.808725739e+01,
+7.565217391e+07,-8.836891174e+01,
+7.586956522e+07,-8.841632843e+01,
+7.608695652e+07,-8.846353912e+01,
+7.630434783e+07,-8.840174103e+01,
+7.652173913e+07,-8.825229645e+01,
+7.673913043e+07,-8.819541931e+01,
+7.695652174e+07,-8.831537628e+01,
+7.717391304e+07,-8.835171509e+01,
+7.739130435e+07,-8.816988373e+01,
+7.760869565e+07,-8.821408081e+01,
+7.782608696e+07,-8.827278137e+01,
+7.804347826e+07,-8.834455109e+01,
+7.826086957e+07,-8.846220398e+01,
+7.847826087e+07,-8.815069580e+01,
+7.869565217e+07,-8.805004883e+01,
+7.891304348e+07,-8.819541931e+01,
+7.913043478e+07,-8.826673889e+01,
+7.934782609e+07,-8.817948151e+01,
+7.956521739e+07,-8.842798615e+01,
+7.978260870e+07,-8.836604309e+01,
+8.000000000e+07,-8.816015625e+01,
+8.021739130e+07,-8.809541321e+01,
+8.043478261e+07,-8.843230438e+01,
+8.065217391e+07,-8.811385345e+01,
+8.086956522e+07,-8.848737335e+01,
+8.108695652e+07,-8.829665375e+01,
+8.130434783e+07,-8.826852417e+01,
+8.152173913e+07,-8.826330566e+01,
+8.173913043e+07,-8.822532654e+01,
+8.195652174e+07,-8.829814911e+01,
+8.217391304e+07,-8.803002930e+01,
+8.239130435e+07,-8.820413971e+01,
+8.260869565e+07,-8.819203949e+01,
+8.282608696e+07,-8.849116516e+01,
+8.304347826e+07,-8.826748657e+01,
+8.326086957e+07,-8.808679962e+01,
+8.347826087e+07,-8.814486694e+01,
+8.369565217e+07,-8.812473297e+01,
+8.391304348e+07,-8.836720276e+01,
+8.413043478e+07,-8.831557465e+01,
+8.434782609e+07,-8.816981506e+01,
+8.456521739e+07,-8.818930054e+01,
+8.478260870e+07,-8.818023682e+01,
+8.500000000e+07,-8.841184998e+01,
+8.521739130e+07,-8.813398743e+01,
+8.543478261e+07,-8.820225525e+01,
+8.565217391e+07,-8.833296204e+01,
+8.586956522e+07,-8.833911896e+01,
+8.608695652e+07,-8.842703247e+01,
+8.630434783e+07,-8.824351501e+01,
+8.652173913e+07,-8.842366791e+01,
+8.673913043e+07,-8.845002747e+01,
+8.695652174e+07,-8.845649719e+01,
+8.717391304e+07,-8.851228333e+01,
+8.739130435e+07,-8.849887085e+01,
+8.760869565e+07,-8.841583252e+01,
+8.782608696e+07,-8.843701935e+01,
+8.804347826e+07,-8.803821564e+01,
+8.826086957e+07,-8.718000793e+01,
+8.847826087e+07,-8.587084961e+01,
+8.869565217e+07,-8.398178101e+01,
+8.891304348e+07,-8.283997345e+01,
+8.913043478e+07,-8.248142242e+01,
+8.934782609e+07,-8.238027191e+01,
+8.956521739e+07,-8.194037628e+01,
+8.978260870e+07,-8.161860657e+01,
+9.000000000e+07,-8.193149567e+01,
+9.021739130e+07,-8.281726074e+01,
+9.043478261e+07,-8.442112732e+01,
+9.065217391e+07,-8.554624939e+01,
+9.086956522e+07,-8.642546844e+01,
+9.108695652e+07,-8.745623779e+01,
+9.130434783e+07,-8.792290497e+01,
+9.152173913e+07,-8.871962738e+01,
+9.173913043e+07,-8.859583282e+01,
+9.195652174e+07,-8.881089020e+01,
+9.217391304e+07,-8.865074921e+01,
+9.239130435e+07,-8.877008057e+01,
+9.260869565e+07,-8.889062500e+01,
+9.282608696e+07,-8.874621582e+01,
+9.304347826e+07,-8.893576050e+01,
+9.326086957e+07,-8.900010681e+01,
+9.347826087e+07,-8.920049286e+01,
+9.369565217e+07,-8.891833496e+01,
+9.391304348e+07,-8.887187195e+01,
+9.413043478e+07,-8.892082977e+01,
+9.434782609e+07,-8.901380157e+01,
+9.456521739e+07,-8.865792084e+01,
+9.478260870e+07,-8.874265289e+01,
+9.500000000e+07,-8.861095428e+01,
+9.521739130e+07,-8.874582672e+01,
+9.543478261e+07,-8.889961243e+01,
+9.565217391e+07,-8.901060486e+01,
+9.586956522e+07,-8.898429871e+01,
+9.608695652e+07,-8.897137451e+01,
+9.630434783e+07,-8.923423004e+01,
+9.652173913e+07,-8.931694031e+01,
+9.673913043e+07,-8.928752899e+01,
+9.695652174e+07,-8.908471680e+01,
+9.717391304e+07,-8.914700317e+01,
+9.739130435e+07,-8.931783295e+01,
+9.760869565e+07,-8.911896515e+01,
+9.782608696e+07,-8.931282043e+01,
+9.804347826e+07,-8.917558289e+01,
+9.826086957e+07,-8.865729523e+01,
+9.847826087e+07,-8.810168457e+01,
+9.869565217e+07,-8.740492249e+01,
+9.891304348e+07,-8.675221252e+01,
+9.913043478e+07,-8.688150024e+01,
+9.934782609e+07,-8.709954834e+01,
+9.956521739e+07,-8.792273712e+01,
+9.978260870e+07,-8.837104034e+01,
+1.000000000e+08,-8.861339569e+01,
