Machine Module,N9343C,CN0605A298
+9.434782609e+07,-8.733395386e+01,
+9.456521739e+07,-8.726084900e+01,
+9.478260870e+07,-8.714347839e+01,
+9.500000000e+07,-8.711582947e+01,
+9.521739130e+07,-8.752481079e+01,
+9.543478261e+07,-8.784002686e+01,
+9.565217391e+07,-8.742905426e+01,
+9.586956522e+07,-8.761154938e+01,
+9.608695652e+07,-8.772254944e+01,
+9.630434783e+07,-8.760462952e+01,
+9.652173913e+07,-8.770249176e+01,
+9.673913043e+07,-8.773194885e+01,
+9.695652174e+07,-8.776729584e+01,
+9.717391304e+07,-8.781120300e+01,
+9.739130435e+07,-8.793617249e+01,
+9.760869565e+07,-8.793953705e+01,
+9.782608696e+07,-8.781980896e+01,
+9.804347826e+07,-8.774572754e+01,
+9.826086957e+07,-8.766172791e+01,
+9.847826087e+07,-8.734007263e+01,
+9.869565217e+07,-8.660575867e+01,
+9.891304348e+07,-8.572567749e+01,
+9.913043478e+07,-8.611366272e+01,
+9.934782609e+07,-8.630118561e+01,
+9.956521739e+07,-8.696063232e+01,
+9.978260870e+07,-8.731439972e+01,
+1.000000000e+08,-8.793370056e+01,
