Machine Module,N9343C,CN0605A298
+4.304347826e+07,-6.525331879e+01,
+4.326086957e+07,-6.513052368e+01,
+4.347826087e+07,-6.518052673e+01,
+4.369565217e+07,-6.551347351e+01,
+4.391304348e+07,-6.543147278e+01,
+4.413043478e+07,-6.533842468e+01,
+4.434782609e+07,-6.539630127e+01,
+4.456521739e+07,-6.567183685e+01,
+4.478260870e+07,-6.542762756e+01,
+4.500000000e+07,-6.581343842e+01,
+4.521739130e+07,-6.580101776e+01,
+4.543478261e+07,-6.594057465e+01,
+4.565217391e+07,-6.571107483e+01,
+4.586956522e+07,-6.595140076e+01,
+4.608695652e+07,-6.590354156e+01,
+4.630434783e+07,-6.616407776e+01,
+4.652173913e+07,-6.626344299e+01,
+4.673913043e+07,-6.644544220e+01,
+4.695652174e+07,-6.640211487e+01,
+4.717391304e+07,-6.615080261e+01,
+4.739130435e+07,-6.649705505e+01,
+4.760869565e+07,-6.643020630e+01,
+4.782608696e+07,-6.649842072e+01,
+4.804347826e+07,-6.655427551e+01,
+4.826086957e+07,-6.664517975e+01,
+4.847826087e+07,-6.686752319e+01,
+4.869565217e+07,-6.674524689e+01,
+4.891304348e+07,-6.672479248e+01,
+4.913043478e+07,-6.713363647e+01,
+4.934782609e+07,-6.719636536e+01,
+4.956521739e+07,-6.728564453e+01,
+4.978260870e+07,-6.739928436e+01,
+5.000000000e+07,-6.745784760e+01,
+5.021739130e+07,-6.761641693e+01,
+5.043478261e+07,-6.767469025e+01,
+5.065217391e+07,-6.783298492e+01,
+5.086956522e+07,-6.792432404e+01,
+5.108695652e+07,-6.812895966e+01,
+5.130434783e+07,-6.813435364e+01,
+5.152173913e+07,-6.816487122e+01,
+5.173913043e+07,-6.847637939e+01,
+5.195652174e+07,-6.876618195e+01,
+5.217391304e+07,-6.873542786e+01,
+5.239130435e+07,-6.890177917e+01,
+5.260869565e+07,-6.896839905e+01,
+5.282608696e+07,-6.905116272e+01,
+5.304347826e+07,-6.940101624e+01,
+5.326086957e+07,-6.951062775e+01,
+5.347826087e+07,-6.946591949e+01,
+5.369565217e+07,-6.961517334e+01,
+5.391304348e+07,-6.994986725e+01,
+5.413043478e+07,-6.971384430e+01,
+5.434782609e+07,-7.023468781e+01,
+5.456521739e+07,-7.030532074e+01,
+5.478260870e+07,-7.039533234e+01,
+5.500000000e+07,-7.037715149e+01,
+5.521739130e+07,-7.058305359e+01,
+5.543478261e+07,-7.070203400e+01,
+5.565217391e+07,-7.082668304e+01,
+5.586956522e+07,-7.118704987e+01,
+5.608695652e+07,-7.101002502e+01,
+5.630434783e+07,-7.092983246e+01,
+5.652173913e+07,-7.115547180e+01,
+5.673913043e+07,-7.135432434e+01,
+5.695652174e+07,-7.150234985e+01,
+5.717391304e+07,-7.185954285e+01,
