Machine Module,N9343C,CN0605A298
+6.826086957e+07,-8.729377747e+01,
+6.847826087e+07,-8.729168701e+01,
+6.869565217e+07,-8.771479797e+01,
+6.891304348e+07,-8.771748352e+01,
+6.913043478e+07,-8.810478210e+01,
+6.934782609e+07,-8.838751221e+01,
+6.956521739e+07,-8.845692444e+01,
+6.978260870e+07,-8.829036713e+01,
+7.000000000e+07,-8.771298218e+01,
+7.021739130e+07,-8.884347534e+01,
+7.043478261e+07,-8.921647644e+01,
+7.065217391e+07,-8.932103729e+01,
+7.086956522e+07,-8.917830658e+01,
+7.108695652e+07,-8.940507507e+01,
+7.130434783e+07,-8.974955750e+01,
+7.152173913e+07,-8.988499451e+01,
+7.173913043e+07,-8.984284973e+01,
+7.195652174e+07,-8.995011139e+01,
+7.217391304e+07,-8.986729431e+01,
+7.239130435e+07,-9.031003571e+01,
+7.260869565e+07,-9.043889618e+01,
+7.282608696e+07,-9.023861694e+01,
+7.304347826e+07,-9.079032898e+01,
+7.326086957e+07,-9.077739716e+01,
+7.347826087e+07,-9.074908447e+01,
+7.369565217e+07,-9.097991180e+01,
+7.391304348e+07,-9.107388306e+01,
+7.413043478e+07,-9.109840393e+01,
+7.434782609e+07,-9.130294800e+01,
+7.456521739e+07,-9.142212677e+01,
+7.478260870e+07,-9.181530762e+01,
+7.500000000e+07,-9.119304657e+01,
+7.521739130e+07,-9.131838226e+01,
+7.543478261e+07,-9.163793182e+01,
+7.565217391e+07,-9.164769745e+01,
+7.586956522e+07,-9.181124878e+01,
+7.608695652e+07,-9.175041199e+01,
+7.630434783e+07,-9.211811066e+01,
+7.652173913e+07,-9.207421112e+01,
+7.673913043e+07,-9.201091003e+01,
+7.695652174e+07,-9.181471252e+01,
+7.717391304e+07,-9.234103394e+01,
+7.739130435e+07,-9.254558563e+01,
+7.760869565e+07,-9.259935760e+01,
+7.782608696e+07,-9.203803253e+01,
+7.804347826e+07,-9.240071106e+01,
+7.826086957e+07,-9.216219330e+01,
+7.847826087e+07,-9.235673523e+01,
+7.869565217e+07,-9.261555481e+01,
+7.891304348e+07,-9.243176270e+01,
+7.913043478e+07,-9.241178131e+01,
+7.934782609e+07,-9.233122253e+01,
+7.956521739e+07,-9.199757385e+01,
+7.978260870e+07,-9.193743134e+01,
+8.000000000e+07,-9.244160461e+01,
+8.021739130e+07,-9.190518188e+01,
+8.043478261e+07,-9.192949677e+01,
+8.065217391e+07,-9.169245911e+01,
+8.086956522e+07,-9.175624084e+01,
+8.108695652e+07,-9.199761963e+01,
+8.130434783e+07,-9.168701935e+01,
+8.152173913e+07,-9.175767517e+01,
+8.173913043e+07,-9.165560150e+01,
+8.195652174e+07,-9.197127533e+01,
+8.217391304e+07,-9.167958069e+01,
+8.239130435e+07,-9.152231598e+01,
+8.260869565e+07,-9.163643646e+01,
+8.282608696e+07,-9.156320953e+01,
+8.304347826e+07,-9.158277893e+01,
+8.326086957e+07,-9.165988159e+01,
+8.347826087e+07,-9.180342102e+01,
+8.369565217e+07,-9.166761017e+01,
+8.391304348e+07,-9.179310608e+01,
+8.413043478e+07,-9.171392059e+01,
+8.434782609e+07,-9.182119751e+01,
+8.456521739e+07,-9.199507141e+01,
+8.478260870e+07,-9.183206940e+01,
+8.500000000e+07,-9.171877289e+01,
+8.521739130e+07,-9.218142700e+01,
+8.543478261e+07,-9.192982483e+01,
+8.565217391e+07,-9.216568756e+01,
+8.586956522e+07,-9.216269684e+01,
+8.608695652e+07,-9.193299103e+01,
+8.630434783e+07,-9.236892700e+01,
+8.652173913e+07,-9.213238525e+01,
+8.673913043e+07,-9.241960144e+01,
+8.695652174e+07,-9.248246002e+01,
+8.717391304e+07,-9.260250854e+01,
+8.739130435e+07,-9.286283875e+01,
+8.760869565e+07,-9.304957581e+01,
+8.782608696e+07,-9.293006897e+01,
+8.804347826e+07,-9.326226044e+01,
+8.826086957e+07,-9.360266876e+01,
+8.847826087e+07,-9.359865570e+01,
+8.869565217e+07,-9.371424866e+01,
+8.891304348e+07,-9.134753418e+01,
+8.913043478e+07,-8.019895935e+01,
+8.934782609e+07,-9.385562134e+01,
+8.956521739e+07,-9.419642639e+01,
+8.978260870e+07,-8.860737610e+01,
+9.000000000e+07,-8.779656219e+01,
+9.021739130e+07,-9.477627563e+01,
+9.043478261e+07,-9.481016541e+01,
+9.065217391e+07,-9.013929749e+01,
+9.086956522e+07,-9.464829254e+01,
+9.108695652e+07,-9.546028137e+01,
+9.130434783e+07,-9.562936401e+01,
+9.152173913e+07,-9.549578857e+01,
+9.173913043e+07,-9.584059143e+01,
+9.195652174e+07,-9.576126099e+01,
+9.217391304e+07,-9.541896820e+01,
+9.239130435e+07,-9.549681091e+01,
+9.260869565e+07,-9.621157074e+01,
+9.282608696e+07,-9.605906677e+01,
+9.304347826e+07,-9.601020813e+01,
+9.326086957e+07,-9.604077148e+01,
+9.347826087e+07,-9.603141022e+01,
+9.369565217e+07,-9.642847443e+01,
+9.391304348e+07,-9.637677002e+01,
