Machine Module,N9343C,CN0605A298
+3.543478261e+07,-7.514269257e+01,
+3.565217391e+07,-7.542372894e+01,
+3.586956522e+07,-7.536297607e+01,
+3.608695652e+07,-7.524450684e+01,
+3.630434783e+07,-7.544288635e+01,
+3.652173913e+07,-7.549881744e+01,
+3.673913043e+07,-7.551024628e+01,
+3.695652174e+07,-7.545861816e+01,
+3.717391304e+07,-7.567771912e+01,
+3.739130435e+07,-7.558271790e+01,
+3.760869565e+07,-7.566857910e+01,
+3.782608696e+07,-7.557535553e+01,
+3.804347826e+07,-7.567564392e+01,
+3.826086957e+07,-7.564781952e+01,
+3.847826087e+07,-7.571648407e+01,
+3.869565217e+07,-7.579234314e+01,
+3.891304348e+07,-7.573300171e+01,
+3.913043478e+07,-7.557887268e+01,
+3.934782609e+07,-7.562149811e+01,
+3.956521739e+07,-7.583265686e+01,
+3.978260870e+07,-7.559164429e+01,
+4.000000000e+07,-7.566737366e+01,
+4.021739130e+07,-7.580364990e+01,
+4.043478261e+07,-7.584654236e+01,
+4.065217391e+07,-7.599884033e+01,
+4.086956522e+07,-7.607661438e+01,
+4.108695652e+07,-7.585270691e+01,
+4.130434783e+07,-7.588558197e+01,
+4.152173913e+07,-7.598947906e+01,
+4.173913043e+07,-7.593548584e+01,
+4.195652174e+07,-7.596482849e+01,
+4.217391304e+07,-7.605686188e+01,
+4.239130435e+07,-7.603089905e+01,
+4.260869565e+07,-7.604064178e+01,
+4.282608696e+07,-7.610554504e+01,
+4.304347826e+07,-7.614223480e+01,
+4.326086957e+07,-7.609374237e+01,
+4.347826087e+07,-7.602693176e+01,
+4.369565217e+07,-7.632301331e+01,
+4.391304348e+07,-7.648930359e+01,
+4.413043478e+07,-7.638404846e+01,
+4.434782609e+07,-7.652762604e+01,
+4.456521739e+07,-7.640153503e+01,
+4.478260870e+07,-7.656923676e+01,
+4.500000000e+07,-7.662120056e+01,
+4.521739130e+07,-7.656704712e+01,
+4.543478261e+07,-7.678203583e+01,
+4.565217391e+07,-7.676999664e+01,
+4.586956522e+07,-7.670796967e+01,
+4.608695652e+07,-7.684823608e+01,
+4.630434783e+07,-7.686938477e+01,
+4.652173913e+07,-7.678415680e+01,
+4.673913043e+07,-7.714933777e+01,
+4.695652174e+07,-7.698455811e+01,
+4.717391304e+07,-7.702600098e+01,
+4.739130435e+07,-7.734243011e+01,
+4.760869565e+07,-7.732304382e+01,
+4.782608696e+07,-7.725299072e+01,
+4.804347826e+07,-7.720028687e+01,
+4.826086957e+07,-7.740844727e+01,
+4.847826087e+07,-7.743873596e+01,
+4.869565217e+07,-7.747075653e+01,
+4.891304348e+07,-7.741386414e+01,
+4.913043478e+07,-7.770405579e+01,
+4.934782609e+07,-7.742048645e+01,
+4.956521739e+07,-7.771780396e+01,
+4.978260870e+07,-7.770635986e+01,
+5.000000000e+07,-7.785366821e+01,
+5.021739130e+07,-7.775556946e+01,
+5.043478261e+07,-7.792243958e+01,
+5.065217391e+07,-7.814931488e+01,
+5.086956522e+07,-7.802211761e+01,
+5.108695652e+07,-7.818730164e+01,
+5.130434783e+07,-7.840480804e+01,
+5.152173913e+07,-7.862781525e+01,
+5.173913043e+07,-7.862106323e+01,
+5.195652174e+07,-7.875494385e+01,
+5.217391304e+07,-7.873976898e+01,
+5.239130435e+07,-7.903559113e+01,
+5.260869565e+07,-7.929680634e+01,
+5.282608696e+07,-7.926357269e+01,
+5.304347826e+07,-7.944708252e+01,
+5.326086957e+07,-7.967774963e+01,
+5.347826087e+07,-7.969139099e+01,
+5.369565217e+07,-7.985295868e+01,
+5.391304348e+07,-7.990291595e+01,
+5.413043478e+07,-8.003815460e+01,
+5.434782609e+07,-8.041566467e+01,
+5.456521739e+07,-8.041156006e+01,
+5.478260870e+07,-8.044740295e+01,
+5.500000000e+07,-8.059394073e+01,
+5.521739130e+07,-8.062925720e+01,
+5.543478261e+07,-8.065414429e+01,
+5.565217391e+07,-8.060453796e+01,
+5.586956522e+07,-8.090460968e+01,
+5.608695652e+07,-8.096546936e+01,
+5.630434783e+07,-8.105316162e+01,
