Machine Module,N9343C,CN0605A298
+5.021739130e+07,-8.195593262e+01,
+5.043478261e+07,-8.196702576e+01,
+5.065217391e+07,-8.211295319e+01,
+5.086956522e+07,-8.217523193e+01,
+5.108695652e+07,-8.251988983e+01,
+5.130434783e+07,-8.256316376e+01,
+5.152173913e+07,-8.227615356e+01,
+5.173913043e+07,-8.257127380e+01,
+5.195652174e+07,-8.267621613e+01,
+5.217391304e+07,-8.276391602e+01,
+5.239130435e+07,-8.295439148e+01,
+5.260869565e+07,-8.308500671e+01,
+5.282608696e+07,-8.309018707e+01,
+5.304347826e+07,-8.316474915e+01,
+5.326086957e+07,-8.346570587e+01,
+5.347826087e+07,-8.339768982e+01,
+5.369565217e+07,-8.359837341e+01,
+5.391304348e+07,-8.368919373e+01,
+5.413043478e+07,-8.379219055e+01,
+5.434782609e+07,-8.398390198e+01,
+5.456521739e+07,-8.382264709e+01,
+5.478260870e+07,-8.378572845e+01,
+5.500000000e+07,-8.395523071e+01,
+5.521739130e+07,-8.417391968e+01,
+5.543478261e+07,-8.409426880e+01,
+5.565217391e+07,-8.428813171e+01,
+5.586956522e+07,-8.417492676e+01,
+5.608695652e+07,-8.432971954e+01,
+5.630434783e+07,-8.443298340e+01,
+5.652173913e+07,-8.473002625e+01,
+5.673913043e+07,-8.462830353e+01,
+5.695652174e+07,-8.463222504e+01,
+5.717391304e+07,-8.490548706e+01,
+5.739130435e+07,-8.483238220e+01,
+5.760869565e+07,-8.487030029e+01,
+5.782608696e+07,-8.490790558e+01,
+5.804347826e+07,-8.503565979e+01,
+5.826086957e+07,-8.500424194e+01,
+5.847826087e+07,-8.519701385e+01,
+5.869565217e+07,-8.506315613e+01,
+5.891304348e+07,-8.529812622e+01,
+5.913043478e+07,-8.527823639e+01,
+5.934782609e+07,-8.529959106e+01,
+5.956521739e+07,-8.483729553e+01,
+5.978260870e+07,-8.432530212e+01,
+6.000000000e+07,-8.368112183e+01,
+6.021739130e+07,-8.306529999e+01,
+6.043478261e+07,-8.299727631e+01,
+6.065217391e+07,-8.312160492e+01,
+6.086956522e+07,-8.365456390e+01,
+6.108695652e+07,-8.395789337e+01,
+6.130434783e+07,-8.411681366e+01,
+6.152173913e+07,-8.449541473e+01,
+6.173913043e+07,-8.451634216e+01,
+6.195652174e+07,-8.457102966e+01,
+6.217391304e+07,-8.444949341e+01,
+6.239130435e+07,-8.439794159e+01,
+6.260869565e+07,-8.421287537e+01,
+6.282608696e+07,-8.376575470e+01,
+6.304347826e+07,-8.369002533e+01,
+6.326086957e+07,-8.336812592e+01,
+6.347826087e+07,-8.356132507e+01,
+6.369565217e+07,-8.382277679e+01,
+6.391304348e+07,-8.413721466e+01,
+6.413043478e+07,-8.453872681e+01,
+6.434782609e+07,-8.503513336e+01,
+6.456521739e+07,-8.542317963e+01,
+6.478260870e+07,-8.575655365e+01,
+6.500000000e+07,-8.627787781e+01,
+6.521739130e+07,-8.639364624e+01,
+6.543478261e+07,-8.664186096e+01,
+6.565217391e+07,-8.679301453e+01,
+6.586956522e+07,-8.680702209e+01,
+6.608695652e+07,-8.720432281e+01,
+6.630434783e+07,-8.718577576e+01,
+6.652173913e+07,-8.738053131e+01,
+6.673913043e+07,-8.724908447e+01,
+6.695652174e+07,-8.718290710e+01,
+6.717391304e+07,-8.719019318e+01,
+6.739130435e+07,-8.726053619e+01,
+6.760869565e+07,-8.743029022e+01,
+6.782608696e+07,-8.763329315e+01,
+6.804347826e+07,-8.736923981e+01,
+6.826086957e+07,-8.756929016e+01,
+6.847826087e+07,-8.750552368e+01,
+6.869565217e+07,-8.751139832e+01,
+6.891304348e+07,-8.756161499e+01,
+6.913043478e+07,-8.737413788e+01,
+6.934782609e+07,-8.698705292e+01,
+6.956521739e+07,-8.629867554e+01,
+6.978260870e+07,-8.529225922e+01,
+7.000000000e+07,-8.470164490e+01,
+7.021739130e+07,-8.451584625e+01,
+7.043478261e+07,-8.516775513e+01,
+7.065217391e+07,-8.605208588e+01,
+7.086956522e+07,-8.712179565e+01,
+7.108695652e+07,-8.780968475e+01,
+7.130434783e+07,-8.801687622e+01,
+7.152173913e+07,-8.812145996e+01,
+7.173913043e+07,-8.819816589e+01,
+7.195652174e+07,-8.850234222e+01,
+7.217391304e+07,-8.832087708e+01,
+7.239130435e+07,-8.820539856e+01,
+7.260869565e+07,-8.836927795e+01,
+7.282608696e+07,-8.828071594e+01,
+7.304347826e+07,-8.819998932e+01,
+7.326086957e+07,-8.838258362e+01,
+7.347826087e+07,-8.827330017e+01,
+7.369565217e+07,-8.855506134e+01,
