Machine Module,N9343C,CN0605A298
+9.065217391e+07,-9.235445404e+01,
+9.086956522e+07,-1.086070023e+02,
+9.108695652e+07,-1.090179214e+02,
+9.130434783e+07,-1.082314987e+02,
+9.152173913e+07,-1.072592392e+02,
+9.173913043e+07,-1.081179123e+02,
+9.195652174e+07,-1.095798569e+02,
+9.217391304e+07,-1.067232971e+02,
+9.239130435e+07,-1.080445633e+02,
+9.260869565e+07,-1.088781433e+02,
+9.282608696e+07,-1.083630447e+02,
+9.304347826e+07,-1.073750687e+02,
+9.326086957e+07,-1.084855194e+02,
+9.347826087e+07,-1.086843796e+02,
+9.369565217e+07,-1.075296555e+02,
+9.391304348e+07,-1.072644424e+02,
+9.413043478e+07,-1.082233047e+02,
+9.434782609e+07,-1.086641617e+02,
+9.456521739e+07,-1.076362686e+02,
+9.478260870e+07,-1.071499329e+02,
+9.500000000e+07,-1.016141663e+02,
+9.521739130e+07,-1.093968887e+02,
+9.543478261e+07,-1.074972534e+02,
+9.565217391e+07,-1.090606461e+02,
+9.586956522e+07,-1.089828262e+02,
+9.608695652e+07,-1.081172638e+02,
+9.630434783e+07,-1.094703369e+02,
+9.652173913e+07,-1.082698517e+02,
+9.673913043e+07,-1.071626205e+02,
+9.695652174e+07,-1.085176773e+02,
+9.717391304e+07,-1.083800278e+02,
+9.739130435e+07,-1.092641068e+02,
+9.760869565e+07,-1.083362045e+02,
+9.782608696e+07,-1.077466431e+02,
+9.804347826e+07,-1.095739441e+02,
+9.826086957e+07,-1.082380600e+02,
+9.847826087e+07,-1.089859009e+02,
+9.869565217e+07,-1.087840805e+02,
+9.891304348e+07,-1.087292252e+02,
+9.913043478e+07,-9.659839630e+01,
+9.934782609e+07,-1.081557999e+02,
+9.956521739e+07,-1.090747147e+02,
+9.978260870e+07,-1.093445816e+02,
+1.000000000e+08,-1.013834457e+02,
