Machine Module,N9343C,CN0605A298
+6.021739130e+07,-8.038539886e+01,
+6.043478261e+07,-8.030888367e+01,
+6.065217391e+07,-8.029236603e+01,
+6.086956522e+07,-8.129347229e+01,
+6.108695652e+07,-8.140430450e+01,
+6.130434783e+07,-8.187042236e+01,
+6.152173913e+07,-8.200483704e+01,
+6.173913043e+07,-8.248990631e+01,
+6.195652174e+07,-8.266181946e+01,
+6.217391304e+07,-8.304972076e+01,
+6.239130435e+07,-8.332966614e+01,
+6.260869565e+07,-8.322769928e+01,
+6.282608696e+07,-8.347102356e+01,
+6.304347826e+07,-8.352866364e+01,
+6.326086957e+07,-8.323939514e+01,
+6.347826087e+07,-8.332798767e+01,
+6.369565217e+07,-8.376759338e+01,
+6.391304348e+07,-8.438884735e+01,
+6.413043478e+07,-8.453482819e+01,
+6.434782609e+07,-8.477827454e+01,
+6.456521739e+07,-8.533409119e+01,
+6.478260870e+07,-8.526881409e+01,
+6.500000000e+07,-8.546437073e+01,
+6.521739130e+07,-8.568286896e+01,
+6.543478261e+07,-8.575898743e+01,
+6.565217391e+07,-8.571558380e+01,
+6.586956522e+07,-8.609086609e+01,
+6.608695652e+07,-8.588470459e+01,
+6.630434783e+07,-8.605462646e+01,
+6.652173913e+07,-8.637687683e+01,
+6.673913043e+07,-8.610379028e+01,
+6.695652174e+07,-8.621642303e+01,
+6.717391304e+07,-8.625178528e+01,
+6.739130435e+07,-8.642797852e+01,
+6.760869565e+07,-8.629515076e+01,
+6.782608696e+07,-8.653401184e+01,
+6.804347826e+07,-8.679637909e+01,
+6.826086957e+07,-8.681448364e+01,
+6.847826087e+07,-8.678945923e+01,
+6.869565217e+07,-8.681301117e+01,
+6.891304348e+07,-8.681610107e+01,
+6.913043478e+07,-8.693493652e+01,
+6.934782609e+07,-8.729421234e+01,
+6.956521739e+07,-8.702078247e+01,
+6.978260870e+07,-8.740093231e+01,
+7.000000000e+07,-8.730577850e+01,
+7.021739130e+07,-8.740101624e+01,
